customer_id,name,dob,city,segment,gender,phone,plan_code,tenure_months,monthly_charges,kaggle_churn_label
2606-RMDHZ,Anne Schmidt,1989-07-29,Alexandria,Prepaid,M,01253568260,PLAN_A,6,30.5,Yes
5774-XZTQC,Dr. Cindy Cruz,1961-04-25,Cairo,Prepaid,F,01018552683,PLAN_A,7,20.45,No
2676-SSLTO,Donna Browning,1996-10-18,Alexandria,Business,M,01248632064,PLAN_C,49,66.15,No
6266-QHOJZ,Robert Davis,1987-08-16,Mansoura,Postpaid,F,01291781029,PLAN_B,65,89.85,No
7269-JISCY,Kathleen Scott,1956-12-16,Alexandria,Postpaid,F,01188908503,PLAN_B,55,45.05,No
0363-SVHYR,Alison Williams,2006-08-09,Giza,Business,M,01195197744,PLAN_C,71,86.85,No
8547-NSBBO,Stephanie Thompson,1968-03-18,Aswan,Prepaid,M,01254124348,PLAN_A,35,96.75,No
8258-GSTJK,Cynthia Donovan,1992-04-22,Tanta,Prepaid,M,01262215999,PLAN_A,3,77.0,Yes
6861-OKBCE,Steven Rosales,1957-11-05,Tanta,Prepaid,F,01184847472,PLAN_A,11,20.1,Yes
9940-RHLFB,John Vang,1994-12-09,Mansoura,Prepaid,F,01056030066,PLAN_A,1,75.3,Yes
6591-QGOYB,Mike Smith,1988-06-05,Cairo,Prepaid,M,01152901731,PLAN_A,17,106.65,No
9070-BCKQP,Ricardo Hampton,1966-08-30,Tanta,Business,F,01169644085,PLAN_C,72,110.15,No
6421-SZVEM,Anthony Davis,1960-08-26,Alexandria,Postpaid,F,01072001550,PLAN_B,28,82.85,No
1328-EUZHC,Charles Bowman,1981-04-08,Aswan,Business,F,01276971243,PLAN_C,18,20.1,No
2995-UPRYS,Caroline Marquez,1987-11-07,Tanta,Postpaid,F,01081436092,PLAN_B,40,99.2,Yes
8878-RYUKI,Mr. David Knight,1973-01-15,Tanta,Prepaid,F,01232818813,PLAN_A,52,59.45,No
9633-DENPU,Lauren Mccullough,1973-06-06,Luxor,Prepaid,F,01262353135,PLAN_A,47,58.6,No
7811-JIVPF,Catherine Brewer,1970-10-29,Giza,Prepaid,F,01164081453,PLAN_A,23,49.7,No
7113-HIPFI,Jennifer Price,2000-02-22,Tanta,Business,M,01098677450,PLAN_C,66,65.85,No
8541-QVFKM,Brenda Powell,1957-03-13,Tanta,Prepaid,F,01220550656,PLAN_A,8,73.5,No
6686-YPGHK,Madison Harris,1997-12-10,Alexandria,Prepaid,M,01275302094,PLAN_A,47,85.5,Yes
1383-EZRWL,Betty Myers,1970-08-31,Alexandria,Prepaid,F,01256345273,PLAN_A,7,20.05,Yes
9258-CNWAC,Trevor White,1962-07-31,Alexandria,Business,F,01037857050,PLAN_C,71,113.65,No
5371-VYLSX,Aaron Everett,2004-09-26,Aswan,Prepaid,F,01281080601,PLAN_A,50,83.4,No
6374-AFWOX,Lucas Young,1994-10-29,Giza,Business,M,01150806582,PLAN_C,46,65.65,No
4759-TRPLW,Marcus Williamson,1980-05-16,Tanta,Prepaid,M,01152323961,PLAN_A,1,70.4,Yes
5317-FLPJF,Nicole White,1992-12-07,Mansoura,Business,F,01172730696,PLAN_C,66,61.35,No
7621-VPNET,Tyrone Herman,1963-02-10,Mansoura,Prepaid,F,01030924610,PLAN_A,42,85.9,No
6034-YMTOB,Joseph Clark,1977-10-08,Giza,Prepaid,F,01288508900,PLAN_A,5,75.65,No
8563-IIOXK,Sara Johnson,1980-05-15,Aswan,Postpaid,M,01093787448,PLAN_B,7,49.75,Yes
4903-CNOZC,Jason Rush,1982-06-20,Cairo,Postpaid,M,01185818579,PLAN_B,29,70.9,No
4353-HYOJD,Rachel Chaney,1976-09-07,Mansoura,Prepaid,F,01165753103,PLAN_A,27,49.85,No
8020-BWHYL,Diana Shaw,1958-11-20,Mansoura,Prepaid,F,01048102759,PLAN_A,15,75.3,Yes
7267-FRMJW,James Gonzalez,1964-11-16,Giza,Business,F,01275868272,PLAN_C,25,20.1,No
2982-VPSGI,Henry Guzman,1973-04-02,Aswan,Prepaid,F,01060369810,PLAN_A,11,94.0,Yes
4188-FRABG,Timothy Obrien,1956-07-07,Aswan,Prepaid,M,01227676124,PLAN_A,57,103.05,No
8199-ZLLSA,Julie Conner,1990-03-14,Alexandria,Postpaid,M,01191486500,PLAN_B,67,118.35,Yes
4128-ETESU,Daniel Cannon,1993-11-16,Aswan,Prepaid,F,01023016411,PLAN_A,47,99.7,No
0620-DLSLK,Laurie Gonzalez,1981-12-05,Alexandria,Prepaid,F,01139300452,PLAN_A,13,81.9,No
4625-EWPTF,Michael Jones,1975-11-24,Tanta,Prepaid,M,01024848878,PLAN_A,8,30.45,Yes
5980-NOPLP,Katherine Alvarez,1987-09-14,Tanta,Prepaid,F,01248835762,PLAN_A,44,96.1,Yes
3850-OKINF,David Taylor,1965-06-24,Luxor,Postpaid,M,01031356391,PLAN_B,71,66.2,No
6892-XPFPU,Samuel Graham,1990-07-01,Aswan,Prepaid,M,01263836946,PLAN_A,24,104.25,Yes
8010-EZLOU,Susan Brown,1986-12-18,Giza,Prepaid,M,01264830114,PLAN_A,15,80.2,Yes
1156-ZFYDO,Christina Harding,1981-12-22,Alexandria,Prepaid,F,01139226259,PLAN_A,1,19.75,No
3295-YVUSR,Heidi Ibarra,1973-01-16,Luxor,Prepaid,M,01190429777,PLAN_A,2,72.6,No
8016-NCFVO,Jasmin Juarez,1983-10-04,Cairo,Prepaid,M,01152869611,PLAN_A,55,116.5,No
4119-ZYPZY,Erin Bush,1987-10-26,Cairo,Business,M,01194594167,PLAN_C,71,106.8,No
5549-ZGHFB,Mariah Mack,2006-05-31,Cairo,Business,M,01099152055,PLAN_C,50,24.95,No
7577-SWIFR,Victoria Allen,1979-03-31,Alexandria,Prepaid,M,01294976274,PLAN_A,1,89.25,No
0303-WMMRN,Rachel Walker,1974-09-26,Aswan,Prepaid,M,01252651051,PLAN_A,5,19.25,No
6408-OTUBZ,Kathy Wright,2000-12-05,Alexandria,Postpaid,F,01281890645,PLAN_B,66,104.55,No
5204-HMGYF,Jason Todd,1993-02-15,Cairo,Postpaid,F,01262636618,PLAN_B,49,87.2,No
1078-TDCRN,Amanda Ramos,2004-05-01,Aswan,Prepaid,F,01064219394,PLAN_A,3,30.75,No
3727-OVPRY,Theresa Thompson,1971-02-05,Luxor,Postpaid,M,01172265475,PLAN_B,66,25.7,No
3797-FKOGQ,John Levine,1989-07-06,Cairo,Prepaid,M,01170324953,PLAN_A,11,86.2,No
7622-NXQZR,Nicole Zamora,2001-05-29,Giza,Prepaid,M,01033840642,PLAN_A,28,30.1,No
6196-HBOBZ,James Garcia,1977-10-16,Aswan,Business,M,01148709441,PLAN_C,65,99.35,No
3970-XGJDU,Debra Peterson,1965-03-23,Alexandria,Business,F,01081493180,PLAN_C,62,19.2,No
7017-VFULY,Ryan Randall,1982-05-12,Tanta,Prepaid,F,01172279909,PLAN_A,2,20.1,No
5562-YJQGT,Jennifer Scott,1991-08-21,Alexandria,Prepaid,F,01233121777,PLAN_A,2,20.35,No
8807-OPMBM,Aaron Norton,1979-07-25,Giza,Business,F,01223196701,PLAN_C,55,25.65,No
5439-WIKXB,Lauren Williams,1994-01-15,Mansoura,Prepaid,M,01187867465,PLAN_A,41,94.55,No
9874-QLCLH,Timothy Vargas,1984-10-01,Alexandria,Prepaid,F,01266116418,PLAN_A,17,104.2,Yes
8294-UIMBA,Susan Wilkins,1994-02-25,Tanta,Postpaid,F,01165068702,PLAN_B,30,94.4,No
8109-YUOHE,Emily Richardson,1998-12-14,Tanta,Postpaid,M,01095418427,PLAN_B,17,56.1,No
5840-NVDCG,Russell Burns,1987-11-09,Tanta,Business,F,01093064126,PLAN_C,16,68.25,No
8092-NLTGF,Eric Johnson,1992-04-19,Giza,Business,M,01028598824,PLAN_C,72,24.75,No
5928-QLDHB,Kenneth Lewis,2007-09-12,Cairo,Prepaid,M,01293204293,PLAN_A,9,76.25,No
9840-EFJQB,Kevin Phillips,1986-08-26,Cairo,Prepaid,F,01220805307,PLAN_A,1,74.35,No
0696-UKTOX,Michael Ramos,1994-09-20,Alexandria,Prepaid,M,01286582582,PLAN_A,23,54.15,No
4801-KFYKL,Jessica Martin,1986-07-15,Aswan,Prepaid,M,01264864887,PLAN_A,8,19.45,No
3472-OAOOR,Juan Kim,1965-05-14,Mansoura,Prepaid,M,01053623487,PLAN_A,19,34.95,No
6135-OZQVA,Jennifer Rubio,1970-10-09,Alexandria,Prepaid,F,01243546480,PLAN_A,7,53.65,No
8062-YBDOE,Victor Leonard,2001-06-04,Tanta,Prepaid,M,01086410977,PLAN_A,1,69.65,Yes
2252-JHJGE,Mrs. Amber Christensen DVM,1975-07-25,Cairo,Postpaid,M,01273339163,PLAN_B,61,104.0,No
4188-PCPIG,Allison White,2001-09-26,Tanta,Business,F,01222209308,PLAN_C,57,70.35,No
6000-APYLU,Jeremiah Richards,2001-04-07,Aswan,Prepaid,M,01113049361,PLAN_A,9,80.8,Yes
7105-BENQF,Sherri Hunt,1960-12-20,Tanta,Postpaid,M,01290710835,PLAN_B,15,64.85,No
7721-DVEKZ,Tammy Mendez,1999-03-21,Giza,Prepaid,F,01262256247,PLAN_A,1,19.65,No
3566-VVORZ,Sharon Watts MD,1998-08-08,Cairo,Prepaid,F,01278630282,PLAN_A,12,45.9,No
9507-HSMMZ,Michaela Duncan,1982-12-23,Giza,Business,M,01031659959,PLAN_C,54,20.0,No
2480-SQIOB,Danielle Green,1975-01-09,Mansoura,Prepaid,M,01159534974,PLAN_A,4,44.8,No
0947-IDHRQ,Nicole Chandler,1964-06-06,Mansoura,Prepaid,F,01242120359,PLAN_A,7,80.3,Yes
7813-TKCVO,Rhonda Hurst,1973-05-17,Luxor,Postpaid,F,01073373435,PLAN_B,20,20.35,No
0128-MKWSG,Selena Mitchell MD,1959-12-04,Aswan,Prepaid,F,01236814729,PLAN_A,26,45.8,No
3672-YITQD,Johnny Simpson,1962-02-03,Cairo,Prepaid,M,01127803989,PLAN_A,36,84.1,Yes
4350-ZTLPI,Amanda Davidson,1976-02-11,Giza,Postpaid,F,01118699029,PLAN_B,53,108.95,No
9048-JVYVF,Leah White,1991-08-04,Giza,Prepaid,M,01037784045,PLAN_A,3,69.35,Yes
0361-HJRDX,Alexandra Stephens,1955-11-01,Giza,Business,F,01271898476,PLAN_C,68,64.35,No
5727-MYATE,Patrick Harrington,1978-03-01,Alexandria,Business,M,01142889647,PLAN_C,72,90.8,No
3823-KYNQY,Tiffany Jones,2005-11-26,Alexandria,Postpaid,M,01290966708,PLAN_B,12,24.95,No
8988-ECPJR,Connor Arroyo,2008-04-03,Mansoura,Prepaid,F,01142465073,PLAN_A,34,79.6,Yes
7570-WELNY,Melanie Aguilar,1981-02-10,Luxor,Business,F,01071928895,PLAN_C,68,84.7,No
3021-VLNRJ,Dwayne Scott,2007-04-30,Tanta,Postpaid,F,01296084467,PLAN_B,50,70.8,No
3776-EKTKM,Peter Rojas,2000-01-01,Mansoura,Prepaid,F,01091068419,PLAN_A,1,36.45,Yes
2080-CAZNM,Heidi Andrade,1956-12-19,Luxor,Prepaid,F,01131376399,PLAN_A,41,104.4,No
1028-FFNJK,Karl Elliott,1963-04-29,Mansoura,Prepaid,M,01072037075,PLAN_A,30,101.5,No
6907-FLBER,Destiny Luna,1987-09-15,Giza,Prepaid,M,01219374071,PLAN_A,1,54.3,No
3001-UNBTL,Michael Davis,2005-08-20,Alexandria,Prepaid,M,01014338261,PLAN_A,29,103.95,No
5982-PSMKW,Amber Rice,1979-01-07,Mansoura,Business,F,01264538931,PLAN_C,23,91.1,No
3507-GASNP,Thomas Jones,1998-12-19,Aswan,Business,M,01273110413,PLAN_C,60,19.95,No
7096-ZNBZI,Cynthia Gonzalez,1969-02-02,Mansoura,Business,F,01119444312,PLAN_C,72,26.45,No
1902-XBTFB,Mark Stewart,1955-07-20,Aswan,Prepaid,M,01144900534,PLAN_A,22,89.4,Yes
1676-MQAOA,John Thomas,1961-03-06,Tanta,Business,M,01282120748,PLAN_C,72,75.1,No
0786-IVLAW,Toni Cox,1958-09-14,Giza,Postpaid,F,01091467062,PLAN_B,66,108.1,No
7566-DSRLQ,Adriana White,1980-10-12,Alexandria,Business,F,01281695192,PLAN_C,72,110.15,No
0643-OKLRP,Dawn Beck,1988-09-18,Mansoura,Prepaid,F,01213183661,PLAN_A,47,80.35,Yes
7245-JMTTQ,Robert Jackson,2003-07-03,Aswan,Postpaid,F,01174532898,PLAN_B,51,111.5,No
6050-IJRHS,Jamie Farrell,1983-08-12,Tanta,Postpaid,F,01218024377,PLAN_B,70,106.5,No
6202-JVYEU,David Lutz,1997-11-19,Alexandria,Postpaid,M,01163471904,PLAN_B,9,19.9,No
8591-TKMZH,Lawrence Ruiz,2002-03-18,Luxor,Business,M,01215356154,PLAN_C,59,111.1,No
0734-OXWBT,Anna Evans,1988-10-29,Giza,Prepaid,M,01163610511,PLAN_A,3,70.7,No
4282-ACRXS,Christine Bell,1969-02-11,Mansoura,Prepaid,M,01278660380,PLAN_A,38,24.85,No
0365-TRTPY,Wyatt Cooper,1962-09-16,Mansoura,Prepaid,F,01297191836,PLAN_A,37,91.2,No
7349-ALMUX,David Stewart,1963-08-10,Giza,Business,M,01167524179,PLAN_C,37,65.6,No
9381-NDKME,Laura Stephenson,1985-12-07,Alexandria,Prepaid,F,01023908045,PLAN_A,24,40.65,Yes
6502-KUGLL,Rhonda Gilbert,2004-03-26,Alexandria,Prepaid,F,01045232032,PLAN_A,14,59.45,No
1841-YSJGV,Leonard Jones,1958-03-20,Mansoura,Business,M,01225003358,PLAN_C,72,109.95,No
2794-XIMMO,Alyssa Brown,1961-07-28,Cairo,Postpaid,M,01232676550,PLAN_B,53,60.45,Yes
8382-SHQEH,Amanda Roberson,1995-02-09,Mansoura,Prepaid,F,01165417567,PLAN_A,8,84.9,Yes
3511-BFTJW,Antonio Jackson,2004-12-08,Aswan,Business,M,01255611831,PLAN_C,72,38.5,No
7668-XCFYV,Michael Savage,1971-09-20,Luxor,Prepaid,F,01042624124,PLAN_A,17,92.55,No
2983-ZANRP,Sheila Johnson,1955-06-07,Tanta,Prepaid,F,01138197129,PLAN_A,2,73.55,Yes
7845-URHJN,Jesus Harper,1987-08-04,Tanta,Prepaid,F,01123035991,PLAN_A,8,20.15,Yes
3034-ZBEQN,Patricia Mathis,2000-08-22,Aswan,Postpaid,F,01196172555,PLAN_B,48,34.7,Yes
5018-HEKFO,Brittany Ellis,1965-02-07,Cairo,Prepaid,F,01219941447,PLAN_A,10,24.5,No
2923-ARZLG,Nicole Wilson,1991-08-12,Alexandria,Postpaid,M,01175978338,PLAN_B,0,19.7,No
3976-NLDEZ,David Bryant,1988-09-28,Aswan,Prepaid,M,01044896549,PLAN_A,1,20.6,No
2282-YGNOR,Amy Harmon,1987-03-05,Giza,Postpaid,F,01149633430,PLAN_B,29,58.0,No
5336-UFNZP,Samantha Small,1994-05-13,Tanta,Postpaid,F,01269682874,PLAN_B,65,107.45,No
6854-EXGSF,Brian Buck,1970-10-19,Aswan,Prepaid,F,01170448464,PLAN_A,8,65.5,No
1241-EZFMJ,Casey Briggs,1970-10-16,Alexandria,Business,M,01244617672,PLAN_C,61,25.45,No
9233-PSYHO,Mark Johnson,1983-06-26,Mansoura,Postpaid,F,01246950003,PLAN_B,45,100.15,No
5376-PCKNB,Katherine Owens,1995-09-19,Aswan,Postpaid,M,01214797564,PLAN_B,72,104.45,No
8044-BGWPI,John Welch,1986-09-01,Cairo,Prepaid,M,01029867441,PLAN_A,12,21.15,No
4060-LDNLU,Alyssa Lawrence,1959-02-07,Luxor,Prepaid,M,01248712477,PLAN_A,7,96.2,No
3589-PPVKW,Megan Reilly,1985-12-03,Alexandria,Prepaid,M,01039665008,PLAN_A,9,44.4,No
8327-LZKAS,Lori Hernandez,1996-08-21,Giza,Postpaid,F,01185636982,PLAN_B,43,107.55,Yes
5887-IKKYO,Dawn Jackson,2003-02-16,Mansoura,Business,M,01149086658,PLAN_C,58,94.35,No
1075-BGWOH,James Rush,1985-11-03,Cairo,Prepaid,M,01131246994,PLAN_A,16,98.75,Yes
1755-RMCXH,Stephanie Torres,1995-12-21,Alexandria,Prepaid,M,01295079890,PLAN_A,2,20.3,No
0302-JOIVN,Billy Thompson,1962-06-14,Giza,Prepaid,F,01173791651,PLAN_A,8,101.15,Yes
3858-XHYJO,John Mcpherson,1997-01-14,Giza,Postpaid,F,01269037325,PLAN_B,40,105.75,No
4299-SIMNS,Dr. Joshua Cooper,2007-05-03,Alexandria,Prepaid,M,01249578072,PLAN_A,9,81.15,No
7025-IWFHT,Gregory Morales,1985-12-16,Mansoura,Postpaid,M,01027254103,PLAN_B,41,89.55,No
6261-LHRTG,Jessica Andrews,2000-02-02,Cairo,Prepaid,F,01091530481,PLAN_A,26,54.75,No
7841-FCRQD,Andrea Buckley,1967-12-12,Tanta,Postpaid,F,01161570031,PLAN_B,33,53.75,No
2056-EVGZL,John Dixon,1987-06-28,Mansoura,Postpaid,M,01195464793,PLAN_B,68,105.75,No
8777-MBMTS,Sonya Baldwin,1968-11-27,Mansoura,Business,F,01013758727,PLAN_C,65,105.85,No
7753-USQYQ,James Nguyen,1993-02-03,Mansoura,Postpaid,M,01088279855,PLAN_B,55,64.2,No
5366-IJEQJ,Kevin Robinson,1957-02-24,Mansoura,Prepaid,M,01129912993,PLAN_A,20,88.7,Yes
7661-CPURM,Todd Floyd,1963-12-04,Giza,Postpaid,M,01211619567,PLAN_B,19,87.7,No
6233-HXJMX,Christina Fitzgerald,1982-03-23,Luxor,Prepaid,F,01158876968,PLAN_A,45,89.3,No
5902-WBLSE,Jennifer Smith,1965-06-30,Cairo,Business,F,01278262003,PLAN_C,70,20.15,No
1981-INRFU,Sarah Gordon,1975-01-28,Giza,Prepaid,F,01279366132,PLAN_A,2,79.75,Yes
4971-PUYQO,Bailey Strong,1964-08-06,Alexandria,Prepaid,F,01174018411,PLAN_A,27,94.55,Yes
3239-TPHPZ,Kelly Watson,1980-06-10,Alexandria,Business,F,01232872059,PLAN_C,12,20.05,No
5115-GZDEL,Julie Bray,1958-02-07,Mansoura,Business,M,01196416288,PLAN_C,72,67.2,No
3338-CVVEH,Kendra Huber,1967-03-21,Cairo,Prepaid,M,01088803982,PLAN_A,12,94.55,No
8485-GJCDN,Jon Garrett,1966-11-07,Giza,Prepaid,F,01252184126,PLAN_A,5,69.05,Yes
2615-YVMYX,Justin Fowler,1961-07-04,Giza,Prepaid,M,01260246095,PLAN_A,71,107.5,No
2851-STERV,Linda Roach,1998-10-19,Tanta,Postpaid,M,01175128586,PLAN_B,35,73.0,No
4393-GEADV,Andrew Bryan,1964-03-21,Cairo,Business,M,01232699019,PLAN_C,70,114.75,No
8486-AYEQH,Michael Henderson,1964-02-24,Mansoura,Prepaid,F,01274699989,PLAN_A,31,76.05,No
1527-SXDPN,Amanda Lewis,2008-01-24,Cairo,Business,M,01074961168,PLAN_C,52,96.25,Yes
6029-WTIPC,Jason Sanchez,1986-05-26,Cairo,Prepaid,M,01111910266,PLAN_A,37,101.1,Yes
8634-CILSZ,Shannon Mack,1995-05-03,Luxor,Postpaid,M,01218690946,PLAN_B,69,104.7,Yes
5419-JKZNQ,Andrew Parker,1957-09-23,Luxor,Prepaid,M,01140175524,PLAN_A,30,77.9,No
2495-KZNFB,Lisa Mejia,1998-09-16,Mansoura,Prepaid,F,01137706466,PLAN_A,33,90.65,No
1409-PHXTF,Dr. Kyle Sims,1967-08-24,Luxor,Business,M,01030144540,PLAN_C,54,110.45,No
4560-WQAQW,Eric Garza,2003-06-22,Alexandria,Postpaid,F,01191690443,PLAN_B,59,68.7,No
9591-YVTEB,Shelly Perry,2002-02-03,Luxor,Prepaid,M,01226051288,PLAN_A,55,44.85,No
9309-BZGNT,Cynthia Petty,1991-04-07,Luxor,Postpaid,M,01236433135,PLAN_B,69,29.8,No
4274-DRSQT,Jill Patrick,1983-12-31,Luxor,Postpaid,F,01176946493,PLAN_B,66,88.9,No
2027-DNKIV,Allen Campbell,1978-02-11,Giza,Postpaid,M,01186424646,PLAN_B,37,58.75,No
8075-GXIUB,Katherine Arnold,1970-05-25,Aswan,Postpaid,M,01211637561,PLAN_B,9,19.85,No
2885-HIJDH,Gregory Gutierrez,1996-11-29,Luxor,Business,M,01280345971,PLAN_C,69,86.9,No
5424-RLQLC,Kelsey Lewis,1974-10-17,Cairo,Prepaid,M,01037183114,PLAN_A,10,59.65,No
6682-QJDGB,Abigail Robinson,1966-06-11,Tanta,Prepaid,M,01199153332,PLAN_A,40,55.25,Yes
6507-DTJZV,Douglas Porter,1990-01-05,Luxor,Prepaid,M,01063484586,PLAN_A,13,66.4,No
8780-IXSTS,Rhonda Washington,1976-05-05,Tanta,Prepaid,F,01223266082,PLAN_A,6,90.1,Yes
7673-BQGKU,Christopher Patel,1991-03-18,Tanta,Business,F,01178104290,PLAN_C,69,20.15,No
6723-WSNTY,Jerry Bass,2004-08-21,Aswan,Postpaid,F,01046436564,PLAN_B,66,108.1,No
9530-EHPOH,Anthony Clark,1980-10-30,Mansoura,Prepaid,M,01281773449,PLAN_A,11,53.75,Yes
2725-IWWBA,Anne Butler,1976-12-09,Tanta,Postpaid,M,01282172776,PLAN_B,46,56.9,No
0345-HKJVM,John Stewart,1994-02-21,Mansoura,Prepaid,F,01017512810,PLAN_A,6,89.3,Yes
1061-PNTHC,Barbara Benton,1983-12-06,Alexandria,Prepaid,F,01186061476,PLAN_A,56,109.6,No
0394-YONDK,Joan Roberts,1959-12-10,Alexandria,Business,M,01243282231,PLAN_C,70,25.15,No
6574-MCOEH,April Franco,1988-02-09,Luxor,Postpaid,F,01044369411,PLAN_B,33,79.15,No
7399-QHBJS,Jack Burgess,2000-05-22,Cairo,Business,F,01234519519,PLAN_C,72,66.75,No
3049-SOLAY,Cynthia Estrada,2005-08-06,Tanta,Prepaid,F,01297349865,PLAN_A,3,95.2,Yes
0997-YTLNY,Heather Rodgers DDS,1964-08-02,Tanta,Prepaid,F,01040647266,PLAN_A,19,48.8,No
3317-HRTNN,Melissa Wyatt,2007-04-03,Cairo,Prepaid,F,01271212149,PLAN_A,5,45.7,Yes
9479-HYNYL,Tracy Montgomery,1998-09-01,Giza,Business,F,01015399953,PLAN_C,71,80.7,No
3235-ETOOB,Robert Moses,1956-01-08,Cairo,Prepaid,M,01245670151,PLAN_A,8,74.5,Yes
9708-KFDBY,Michael Medina,1968-07-22,Giza,Prepaid,M,01247242273,PLAN_A,1,20.55,No
8058-INTPH,Shannon Rubio,2004-10-11,Giza,Prepaid,F,01035503269,PLAN_A,1,79.65,Yes
3642-GKTCT,Lauren Palmer,2003-07-09,Cairo,Postpaid,F,01218545499,PLAN_B,61,115.1,No
0774-RMNUW,Joan Davis,1990-08-19,Cairo,Business,F,01080136507,PLAN_C,71,59.7,No
1334-PDUKM,Sara Wilson,1971-04-19,Giza,Postpaid,F,01118169177,PLAN_B,68,86.45,No
0756-MPZRL,Sergio Martin,1980-05-17,Alexandria,Postpaid,M,01040546109,PLAN_B,46,33.7,No
2242-MFOTG,Angela Lynn,1977-07-13,Luxor,Postpaid,M,01088608288,PLAN_B,33,80.1,No
2927-CVULT,Danielle Vazquez,1987-06-07,Alexandria,Business,F,01274059746,PLAN_C,53,104.05,No
2144-BFDSO,Gina Hickman,1963-06-03,Mansoura,Prepaid,F,01123189607,PLAN_A,50,108.75,No
8745-PVESG,Michele Anderson,1959-02-09,Cairo,Postpaid,F,01216856217,PLAN_B,57,41.1,No
7647-GYYKX,Jacqueline Newman,1967-11-07,Aswan,Business,F,01195081383,PLAN_C,54,20.35,No
5647-FXOTP,Glenn Frey,2002-07-09,Cairo,Prepaid,F,01036363828,PLAN_A,60,105.9,No
5569-OUICF,Justin Gordon,1963-01-22,Giza,Prepaid,F,01125623801,PLAN_A,28,101.3,Yes
8821-XNHVZ,Jessica Lee,1982-03-03,Aswan,Prepaid,F,01121191907,PLAN_A,1,80.05,Yes
2082-OJVTK,Barbara Smith MD,1985-05-24,Aswan,Prepaid,M,01136494075,PLAN_A,29,89.2,Yes
9700-ISPUP,Ashley Mccarthy,1963-04-06,Luxor,Prepaid,F,01082795512,PLAN_A,10,65.5,No
9839-ETQOE,Deanna Lopez,2000-10-14,Mansoura,Prepaid,M,01238855998,PLAN_A,43,40.45,No
6078-VESFR,Anthony Kerr,1963-09-22,Cairo,Prepaid,M,01275394993,PLAN_A,13,70.45,No
9027-TMATR,Charles Wright,1988-09-30,Luxor,Business,F,01186414081,PLAN_C,43,78.8,No
5940-NFXKV,Sherry Walls,1962-08-25,Mansoura,Prepaid,M,01088076270,PLAN_A,19,83.65,Yes
1941-HOSAM,Laura Roberts,1975-12-02,Alexandria,Prepaid,M,01124968484,PLAN_A,1,90.1,No
9110-HSGTV,Ryan Cummings,1964-11-03,Aswan,Business,F,01269410378,PLAN_C,69,82.45,No
0704-VCUMB,Travis Townsend,2004-01-09,Luxor,Business,F,01236145447,PLAN_C,61,20.25,No
6171-ZTVYB,John Reyes,1990-07-31,Alexandria,Prepaid,M,01295219204,PLAN_A,43,66.25,No
8053-WWDRO,Amy Daniel,1959-04-19,Cairo,Prepaid,F,01271237433,PLAN_A,6,19.5,Yes
9564-KCLHR,Joshua Lee,1963-05-20,Cairo,Prepaid,M,01043789014,PLAN_A,1,51.25,Yes
1935-IMVBB,Erik Oconnor,1960-06-17,Giza,Prepaid,M,01190712387,PLAN_A,56,89.7,No
2535-PBCGC,Brenda Parker,1986-02-20,Alexandria,Business,F,01176116342,PLAN_C,70,64.55,No
2082-CEFLT,Andrea Johnson,1980-07-22,Alexandria,Prepaid,M,01233693707,PLAN_A,1,45.6,Yes
1470-PSXNM,Laura Nelson,1959-11-13,Luxor,Postpaid,M,01178087711,PLAN_B,49,93.65,No
1213-NGCUN,Sydney Morgan,1962-03-25,Mansoura,Prepaid,F,01179014787,PLAN_A,6,49.65,Yes
2498-XLDZR,Justin Dunn,1967-12-26,Aswan,Business,F,01196607967,PLAN_C,32,73.6,No
9866-OCCKE,Melissa King,1962-02-21,Mansoura,Business,F,01145460310,PLAN_C,72,109.75,No
5338-YHWYT,Kimberly Smith,1990-04-27,Mansoura,Business,M,01243423167,PLAN_C,37,61.45,No
7718-UPSKJ,Cynthia Taylor,2006-07-04,Aswan,Postpaid,F,01146948576,PLAN_B,69,106.4,No
8731-WBBMB,Monica Hall,1967-10-14,Giza,Prepaid,F,01285331621,PLAN_A,26,81.9,No
1448-CYWKC,Brian Lewis,1961-10-06,Mansoura,Postpaid,F,01251446973,PLAN_B,58,105.2,No
7901-IIDQV,Melissa Adams,2003-02-27,Giza,Postpaid,M,01269061679,PLAN_B,24,54.6,No
2690-DVRVK,Maria Mcconnell,2004-04-20,Giza,Postpaid,M,01034451823,PLAN_B,5,20.55,No
5688-KZTSN,Alan Leach,1959-09-07,Alexandria,Prepaid,M,01110874735,PLAN_A,15,20.0,Yes
1270-XKUCC,Harold Todd,1955-08-10,Cairo,Business,F,01178390365,PLAN_C,30,19.7,No
0334-ZFJSR,Tamara Huff,1962-09-16,Cairo,Postpaid,F,01176543529,PLAN_B,55,66.05,No
2894-QOJRX,Christopher Barrett,1980-04-22,Luxor,Prepaid,F,01033997481,PLAN_A,25,34.0,Yes
5747-PMBSQ,Austin Wright,1997-06-26,Aswan,Prepaid,M,01067984060,PLAN_A,10,92.5,Yes
5583-EJXRD,Sheila Brown,2004-07-09,Aswan,Business,M,01250888220,PLAN_C,44,54.05,No
4565-EVZMJ,Melissa Knight,1995-09-09,Tanta,Postpaid,F,01069485073,PLAN_B,47,58.9,No
3143-JQEGI,Melvin Orr,1994-11-07,Luxor,Prepaid,F,01195615203,PLAN_A,13,88.35,Yes
